threshold,precision,recall,f1
0.258255,0.4071510957324106,0.9438502673796791,0.5688960515713134
0.25876763,0.407621247113164,0.9438502673796791,0.5693548387096775
0.25947902,0.40809248554913297,0.9438502673796791,0.5698143664245359
0.25995094,0.4085648148148148,0.9438502673796791,0.5702746365105008
0.26141804,0.40903823870220163,0.9438502673796791,0.570735650767987
0.26253435,0.4095127610208817,0.9438502673796791,0.5711974110032362
0.26316994,0.4099883855981417,0.9438502673796791,0.5716599190283401
0.2646074,0.4104651162790698,0.9438502673796791,0.5721231766612642
0.26496124,0.4109429569266589,0.9438502673796791,0.5725871857258718
0.26540646,0.41025641025641024,0.9411764705882353,0.5714285714285713
0.26669154,0.41073512252042005,0.9411764705882353,0.5718927701056051
0.2669661,0.411214953271028,0.9411764705882353,0.5723577235772357
0.26839086,0.41169590643274856,0.9411764705882353,0.5728234336859236
0.27012676,0.41217798594847777,0.9411764705882353,0.5732899022801303
0.27023894,0.4126611957796014,0.9411764705882353,0.5737571312143439
0.2715571,0.4131455399061033,0.9411764705882353,0.5742251223491028
0.27352756,0.4136310223266745,0.9411764705882353,0.5746938775510203
0.27394873,0.41411764705882353,0.9411764705882353,0.5751633986928105
0.27443424,0.41460541813898705,0.9411764705882353,0.5756336876533116
0.27514118,0.41509433962264153,0.9411764705882353,0.5761047463175123
0.27580914,0.4155844155844156,0.9411764705882353,0.5765765765765766
0.27715877,0.4148936170212766,0.9385026737967914,0.5754098360655738
0.2780891,0.4153846153846154,0.9385026737967914,0.5758818703855619
0.2789634,0.4158767772511848,0.9385026737967914,0.5763546798029556
0.27909714,0.41637010676156583,0.9385026737967914,0.5768282662284305
0.27952442,0.4168646080760095,0.9385026737967914,0.5773026315789473
0.28044105,0.4173602853745541,0.9385026737967914,0.5777777777777777
0.28311706,0.41785714285714287,0.9385026737967914,0.5782537067545305
0.28392455,0.41835518474374256,0.9385026737967914,0.5787304204451773
0.28415236,0.418854415274463,0.9385026737967914,0.5792079207920793
0.28473052,0.41935483870967744,0.9385026737967914,0.5796862097440132
0.2850729,0.41985645933014354,0.9385026737967914,0.5801652892561984
0.28653625,0.42035928143712575,0.9385026737967914,0.5806451612903226
0.2865618,0.4196642685851319,0.9358288770053476,0.5794701986754967
0.28696558,0.4206730769230769,0.9358288770053476,0.5804311774461028
0.28718162,0.42117930204572807,0.9358288770053476,0.5809128630705394
0.28754732,0.42168674698795183,0.9358288770053476,0.5813953488372092
0.29023814,0.4221954161640531,0.9358288770053476,0.5818786367414797
0.29033166,0.4227053140096618,0.9358288770053476,0.5823627287853578
0.2910771,0.42321644498186217,0.9358288770053476,0.5828476269775187
0.29281265,0.423728813559322,0.9358288770053476,0.5833333333333334
0.29390055,0.42424242424242425,0.9358288770053476,0.5838198498748958
0.29396626,0.42475728155339804,0.9358288770053476,0.5843071786310517
0.2950413,0.425273390036452,0.9358288770053476,0.5847953216374269
0.29530823,0.4257907542579075,0.9358288770053476,0.5852842809364548
0.2954596,0.42630937880633374,0.9358288770053476,0.5857740585774058
0.2956561,0.4268292682926829,0.9358288770053476,0.5862646566164155
0.2968788,0.42735042735042733,0.9358288770053476,0.5867560771165129
0.29726568,0.4278728606356968,0.9358288770053476,0.587248322147651
0.29763246,0.4283965728274174,0.9358288770053476,0.5877413937867338
0.29816967,0.42892156862745096,0.9358288770053476,0.588235294117647
0.29832473,0.4294478527607362,0.9358288770053476,0.5887300252312868
0.29850778,0.42997542997543,0.9358288770053476,0.5892255892255892
0.29851925,0.43050430504305043,0.9358288770053476,0.5897219882055602
0.29899085,0.43103448275862066,0.9358288770053476,0.5902192242833052
0.2996022,0.4315659679408138,0.9358288770053476,0.5907172995780591
0.29999948,0.43209876543209874,0.9358288770053476,0.5912162162162162
0.30043873,0.43139678615574784,0.9331550802139037,0.5900253592561284
0.30044222,0.4319306930693069,0.9331550802139037,0.5905245346869712
0.30081344,0.43246592317224286,0.9331550802139037,0.5910245554614734
0.30138683,0.4317617866004963,0.93048128342246,0.5898305084745764
0.30249968,0.4322981366459627,0.93048128342246,0.5903307888040712
0.30300444,0.43283582089552236,0.93048128342246,0.5908319185059423
0.30319533,0.43337484433374845,0.93048128342246,0.5913338997451146
0.30436954,0.4339152119700748,0.93048128342246,0.5918367346938777
0.30461398,0.4344569288389513,0.93048128342246,0.5923404255319149
0.3057038,0.435,0.93048128342246,0.5928449744463373
0.30646285,0.43429286608260326,0.9278074866310161,0.5916453537936914
0.30697024,0.43358395989974935,0.9251336898395722,0.590443686006826
0.30734816,0.4341279799247177,0.9251336898395722,0.5909479077711358
0.30742615,0.43467336683417085,0.9251336898395722,0.5914529914529915
0.30769202,0.43522012578616354,0.9251336898395722,0.5919589392643285
0.3077156,0.4357682619647355,0.9251336898395722,0.5924657534246576
0.3082387,0.43631778058007564,0.9251336898395722,0.5929734361610969
0.3115758,0.43686868686868685,0.9251336898395722,0.5934819897084048
0.31195772,0.43742098609355246,0.9251336898395722,0.5939914163090129
0.31361318,0.4379746835443038,0.9251336898395722,0.5945017182130584
0.31397155,0.4372623574144487,0.9224598930481284,0.5932932072227
0.31455344,0.43781725888324874,0.9224598930481284,0.5938037865748709
0.3153362,0.4383735705209657,0.9224598930481284,0.5943152454780362
0.31601563,0.4389312977099237,0.9224598930481284,0.5948275862068966
0.3166323,0.4394904458598726,0.9224598930481284,0.5953408110440035
0.3171561,0.44005102040816324,0.9224598930481284,0.5958549222797928
0.32326782,0.4393358876117497,0.9197860962566845,0.5946413137424372
0.32439104,0.4398976982097187,0.9197860962566845,0.5951557093425605
0.324601,0.44046094750320103,0.9197860962566845,0.5956709956709957
0.32517812,0.441025641025641,0.9197860962566845,0.5961871750433276
0.32531694,0.44030808729139925,0.9171122994652406,0.5949696444058976
0.32566023,0.44087403598971725,0.9171122994652406,0.595486111111111
0.32675153,0.44144144144144143,0.9171122994652406,0.5960034752389227
0.32703027,0.4420103092783505,0.9171122994652406,0.5965217391304347
0.32801422,0.4425806451612903,0.9171122994652406,0.5970409051348999
0.32816613,0.44315245478036175,0.9171122994652406,0.5975609756097561
0.32817876,0.4424320827943079,0.9144385026737968,0.5963382737576286
0.32949844,0.4417098445595855,0.9117647058823529,0.5951134380453752
0.3299443,0.44228274967574577,0.9117647058823529,0.5956331877729256
0.3300685,0.44285714285714284,0.9117647058823529,0.596153846153846
0.33134246,0.4434330299089727,0.9117647058823529,0.5966754155730534
0.33152556,0.4440104166666667,0.9117647058823529,0.5971978984238179
0.33161882,0.4445893089960887,0.9117647058823529,0.5977212971078001
0.33191952,0.4451697127937337,0.9117647058823529,0.5982456140350877
0.332055,0.44575163398692813,0.9117647058823529,0.5987708516242318
0.33211508,0.4463350785340314,0.9117647058823529,0.5992970123022847
0.3323116,0.44692005242463956,0.9117647058823529,0.5998240985048372
0.33242765,0.4461942257217848,0.9090909090909091,0.5985915492957747
0.33374712,0.4467805519053876,0.9090909090909091,0.5991189427312775
0.33453348,0.4473684210526316,0.9090909090909091,0.5996472663139331
0.33610645,0.4479578392621871,0.9090909090909091,0.6001765225066196
0.33670595,0.44854881266490765,0.9090909090909091,0.6007067137809188
0.33851612,0.44914134742404227,0.9090909090909091,0.601237842617153
0.3388233,0.4497354497354497,0.9090909090909091,0.6017699115044247
0.33989602,0.44900662251655626,0.9064171122994652,0.6005314437555359
0.3402754,0.4496021220159151,0.9064171122994652,0.6010638297872339
0.34118408,0.450199203187251,0.9064171122994652,0.6015971606033718
0.3413684,0.4507978723404255,0.9064171122994652,0.6021314387211367
0.3433638,0.45139813581890814,0.9064171122994652,0.6026666666666666
0.34355098,0.452,0.9064171122994652,0.603202846975089
0.34469035,0.45260347129506007,0.9064171122994652,0.6037399821905609
0.34541306,0.4532085561497326,0.9064171122994652,0.6042780748663101
0.34581453,0.4538152610441767,0.9064171122994652,0.6048171275646743
0.34716526,0.45308310991957107,0.9037433155080213,0.6035714285714286
0.34800515,0.45369127516778524,0.9037433155080213,0.6041108132260947
0.34862408,0.4543010752688172,0.9037433155080213,0.6046511627906976
0.3502155,0.4549125168236878,0.9037433155080213,0.6051924798567592
0.35220462,0.4555256064690027,0.9037433155080213,0.6057347670250897
0.35248816,0.45479082321187586,0.9010695187165776,0.6044843049327355
0.35327178,0.4554054054054054,0.9010695187165776,0.6050269299820468
0.35363317,0.456021650879567,0.9010695187165776,0.605570530098832
0.3539477,0.45663956639566394,0.9010695187165776,0.6061151079136691
0.3545621,0.4559023066485753,0.8983957219251337,0.6048604860486049
0.35473406,0.45516304347826086,0.8957219251336899,0.6036036036036035
0.35514787,0.4557823129251701,0.8957219251336899,0.6041478809738503
0.3553214,0.4564032697547684,0.8957219251336899,0.6046931407942239
0.35839552,0.45702592087312416,0.8957219251336899,0.6052393857271906
0.36102277,0.4576502732240437,0.8957219251336899,0.6057866184448463
0.36166674,0.4575342465753425,0.893048128342246,0.605072463768116
0.36195707,0.45816186556927296,0.893048128342246,0.6056210335448776
0.3620608,0.45879120879120877,0.893048128342246,0.6061705989110708
0.3631956,0.4580467675378267,0.8903743315508021,0.6049046321525885
0.36345094,0.4579310344827586,0.8877005347593583,0.6041856232939035
0.3640559,0.457182320441989,0.8850267379679144,0.6029143897996357
0.3643208,0.45643153526970953,0.8823529411764706,0.6016408386508659
0.3656939,0.45706371191135736,0.8823529411764706,0.6021897810218978
0.36698076,0.4576976421636616,0.8823529411764706,0.6027397260273973
0.36710373,0.45694444444444443,0.8796791443850267,0.6014625228519196
0.36724368,0.4575799721835883,0.8796791443850267,0.6020128087831655
0.36724606,0.4582172701949861,0.8796791443850267,0.6025641025641026
0.36847243,0.45885634588563456,0.8796791443850267,0.6031164069660861
0.3686037,0.4581005586592179,0.8770053475935828,0.6018348623853211
